Metro Code,CSA Code,Metro Name,CSA Title,County Name,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
27460,,"Jamestown-Dunkirk-Fredonia, NY",,Chautauqua County,New York,36,13,Central
27500,357,"Janesville-Beloit, WI","Madison-Janesville-Beloit, WI",Rock County,Wisconsin,55,105,Central
27530,142,"Jasper, AL","Birmingham-Hoover-Talladega, AL",Walker County,Alabama,1,127,Central
27540,,"Jasper, IN",,Dubois County,Indiana,18,37,Central
27540,,"Jasper, IN",,Pike County,Indiana,18,125,Outlying
27580,,"Jayuya, PR",,Jayuya Municipio,Puerto Rico,72,73,Central
27600,122,"Jefferson, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Jackson County,Georgia,13,157,Central
27620,,"Jefferson City, MO",,Callaway County,Missouri,29,27,Outlying
27620,,"Jefferson City, MO",,Cole County,Missouri,29,51,Central
27620,,"Jefferson City, MO",,Moniteau County,Missouri,29,135,Outlying
27620,,"Jefferson City, MO",,Osage County,Missouri,29,151,Outlying
27660,324,"Jennings, LA","Lake Charles-Jennings, LA",Jefferson Davis Parish,Louisiana,22,53,Central
27700,496,"Jesup, GA","Savannah-Hinesville-Statesboro, GA",Wayne County,Georgia,13,305,Central
27740,304,"Johnson City, TN","Johnson City-Kingsport-Bristol, TN-VA",Carter County,Tennessee,47,19,Central
27740,304,"Johnson City, TN","Johnson City-Kingsport-Bristol, TN-VA",Unicoi County,Tennessee,47,171,Outlying
27740,304,"Johnson City, TN","Johnson City-Kingsport-Bristol, TN-VA",Washington County,Tennessee,47,179,Central
27780,306,"Johnstown, PA","Johnstown-Somerset, PA",Cambria County,Pennsylvania,42,21,Central
27860,308,"Jonesboro, AR","Jonesboro-Paragould, AR",Craighead County,Arkansas,5,31,Central
27860,308,"Jonesboro, AR","Jonesboro-Paragould, AR",Poinsett County,Arkansas,5,111,Outlying
27900,309,"Joplin, MO","Joplin-Miami, MO-OK",Jasper County,Missouri,29,97,Central
27900,309,"Joplin, MO","Joplin-Miami, MO-OK",Newton County,Missouri,29,145,Outlying
27940,,"Juneau, AK",,Juneau City and Borough,Alaska,2,110,Central
27980,,"Kahului-Wailuku-Lahaina, HI",,Maui County,Hawaii,15,9,Central
28020,310,"Kalamazoo-Portage, MI","Kalamazoo-Battle Creek-Portage, MI",Kalamazoo County,Michigan,26,77,Central
28060,,"Kalispell, MT",,Flathead County,Montana,30,29,Central
28100,176,"Kankakee, IL","Chicago-Naperville, IL-IN-WI",Kankakee County,Illinois,17,91,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Kansas,20,91,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Leavenworth County,Kansas,20,103,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Linn County,Kansas,20,107,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Miami County,Kansas,20,121,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Wyandotte County,Kansas,20,209,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Bates County,Missouri,29,13,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Caldwell County,Missouri,29,25,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,29,37,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Clay County,Missouri,29,47,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Clinton County,Missouri,29,49,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,29,95,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Lafayette County,Missouri,29,107,Outlying
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Platte County,Missouri,29,165,Central
28140,312,"Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS",Ray County,Missouri,29,177,Outlying
28180,,"Kapaa, HI",,Kauai County,Hawaii,15,7,Central
28260,,"Kearney, NE",,Buffalo County,Nebraska,31,19,Central
28260,,"Kearney, NE",,Kearney County,Nebraska,31,99,Outlying
28300,,"Keene, NH",,Cheshire County,New Hampshire,33,5,Central
28340,258,"Kendallville, IN","Fort Wayne-Huntington-Auburn, IN",Noble County,Indiana,18,113,Central
28380,,"Kennett, MO",,Dunklin County,Missouri,29,69,Central
28420,313,"Kennewick-Richland, WA","Kennewick-Richland-Walla Walla, WA",Benton County,Washington,53,5,Central
28420,313,"Kennewick-Richland, WA","Kennewick-Richland-Walla Walla, WA",Franklin County,Washington,53,21,Central
28500,314,"Kerrville, TX","Kerrville-Fredericksburg, TX",Kerr County,Texas,48,265,Central
28540,,"Ketchikan, AK",,Ketchikan Gateway Borough,Alaska,2,130,Central
28580,370,"Key West, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Monroe County,Florida,12,87,Central
28620,545,"Kill Devil Hills, NC","Virginia Beach-Norfolk, VA-NC",Dare County,North Carolina,37,55,Central
28660,,"Killeen-Temple, TX",,Bell County,Texas,48,27,Central
28660,,"Killeen-Temple, TX",,Coryell County,Texas,48,99,Central
28660,,"Killeen-Temple, TX",,Lampasas County,Texas,48,281,Outlying
28700,304,"Kingsport-Bristol, TN-VA","Johnson City-Kingsport-Bristol, TN-VA",Hawkins County,Tennessee,47,73,Central
28700,304,"Kingsport-Bristol, TN-VA","Johnson City-Kingsport-Bristol, TN-VA",Sullivan County,Tennessee,47,163,Central
28700,304,"Kingsport-Bristol, TN-VA","Johnson City-Kingsport-Bristol, TN-VA",Scott County,Virginia,51,169,Outlying
28700,304,"Kingsport-Bristol, TN-VA","Johnson City-Kingsport-Bristol, TN-VA",Washington County,Virginia,51,191,Outlying
28700,304,"Kingsport-Bristol, TN-VA","Johnson City-Kingsport-Bristol, TN-VA",Bristol City,Virginia,51,520,Outlying
28740,408,"Kingston, NY","New York-Newark, NY-NJ-CT-PA",Ulster County,New York,36,111,Central
28780,204,"Kingsville, TX","Corpus Christi-Kingsville-Alice, TX",Kenedy County,Texas,48,261,Outlying
28780,204,"Kingsville, TX","Corpus Christi-Kingsville-Alice, TX",Kleberg County,Texas,48,273,Central
28820,272,"Kinston, NC","Greenville-Kinston-Washington, NC",Lenoir County,North Carolina,37,107,Central
28860,,"Kirksville, MO",,Adair County,Missouri,29,1,Central
28860,,"Kirksville, MO",,Schuyler County,Missouri,29,197,Outlying
28900,,"Klamath Falls, OR",,Klamath County,Oregon,41,35,Central
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Anderson County,Tennessee,47,1,Central
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Blount County,Tennessee,47,9,Central
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Campbell County,Tennessee,47,13,Outlying
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Knox County,Tennessee,47,93,Central
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Loudon County,Tennessee,47,105,Central
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Morgan County,Tennessee,47,129,Outlying
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Roane County,Tennessee,47,145,Outlying
28940,315,"Knoxville, TN","Knoxville-Morristown-Sevierville, TN",Union County,Tennessee,47,173,Outlying
29020,316,"Kokomo, IN","Kokomo-Peru, IN",Howard County,Indiana,18,67,Central
29060,148,"Laconia, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Belknap County,New Hampshire,33,1,Central
29100,,"La Crosse-Onalaska, WI-MN",,Houston County,Minnesota,27,55,Central
29100,,"La Crosse-Onalaska, WI-MN",,La Crosse County,Wisconsin,55,63,Central
29180,318,"Lafayette, LA","Lafayette-Opelousas-Morgan City, LA",Acadia Parish,Louisiana,22,1,Outlying
29180,318,"Lafayette, LA","Lafayette-Opelousas-Morgan City, LA",Iberia Parish,Louisiana,22,45,Central
29180,318,"Lafayette, LA","Lafayette-Opelousas-Morgan City, LA",Lafayette Parish,Louisiana,22,55,Central
29180,318,"Lafayette, LA","Lafayette-Opelousas-Morgan City, LA",St. Martin Parish,Louisiana,22,99,Outlying
29180,318,"Lafayette, LA","Lafayette-Opelousas-Morgan City, LA",Vermilion Parish,Louisiana,22,113,Outlying
29200,320,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette-Frankfort, IN",Benton County,Indiana,18,7,Outlying
29200,320,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette-Frankfort, IN",Carroll County,Indiana,18,15,Outlying
29200,320,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette-Frankfort, IN",Tippecanoe County,Indiana,18,157,Central
29200,320,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette-Frankfort, IN",Warren County,Indiana,18,171,Outlying
29260,,"La Grande, OR",,Union County,Oregon,41,61,Central
29300,122,"LaGrange, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Chambers County,Alabama,1,17,Outlying
29300,122,"LaGrange, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Troup County,Georgia,13,285,Central
29340,324,"Lake Charles, LA","Lake Charles-Jennings, LA",Calcasieu Parish,Louisiana,22,19,Central
29340,324,"Lake Charles, LA","Lake Charles-Jennings, LA",Cameron Parish,Louisiana,22,23,Outlying
29380,264,"Lake City, FL","Gainesville-Lake City, FL",Columbia County,Florida,12,23,Central
29420,,"Lake Havasu City-Kingman, AZ",,Mohave County,Arizona,4,15,Central
29460,422,"Lakeland-Winter Haven, FL","Orlando-Lakeland-Deltona, FL",Polk County,Florida,12,105,Central
29500,,"Lamesa, TX",,Dawson County,Texas,48,115,Central
29540,,"Lancaster, PA",,Lancaster County,Pennsylvania,42,71,Central
29620,,"Lansing-East Lansing, MI",,Clinton County,Michigan,26,37,Central
29620,,"Lansing-East Lansing, MI",,Eaton County,Michigan,26,45,Central
29620,,"Lansing-East Lansing, MI",,Ingham County,Michigan,26,65,Central
29620,,"Lansing-East Lansing, MI",,Shiawassee County,Michigan,26,155,Outlying
29660,,"Laramie, WY",,Albany County,Wyoming,56,1,Central
29700,,"Laredo, TX",,Webb County,Texas,48,479,Central
29740,238,"Las Cruces, NM","El Paso-Las Cruces, TX-NM",Doña Ana County,New Mexico,35,13,Central
29780,106,"Las Vegas, NM","Albuquerque-Santa Fe-Las Vegas, NM",Mora County,New Mexico,35,33,Outlying
29780,106,"Las Vegas, NM","Albuquerque-Santa Fe-Las Vegas, NM",San Miguel County,New Mexico,35,47,Central
29820,332,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson, NV",Clark County,Nevada,32,3,Central
29860,279,"Laurel, MS","Hattiesburg-Laurel, MS",Jasper County,Mississippi,28,61,Outlying
29860,279,"Laurel, MS","Hattiesburg-Laurel, MS",Jones County,Mississippi,28,67,Central
29900,246,"Laurinburg, NC","Fayetteville-Sanford-Lumberton, NC",Scotland County,North Carolina,37,165,Central
29940,312,"Lawrence, KS","Kansas City-Overland Park-Kansas City, MO-KS",Douglas County,Kansas,20,45,Central
29980,400,"Lawrenceburg, TN","Nashville-Davidson--Murfreesboro, TN",Lawrence County,Tennessee,47,99,Central
30020,,"Lawton, OK",,Comanche County,Oklahoma,40,31,Central
30020,,"Lawton, OK",,Cotton County,Oklahoma,40,33,Outlying
30060,,"Lebanon, MO",,Laclede County,Missouri,29,105,Central
30100,,"Lebanon, NH-VT",,Grafton County,New Hampshire,33,9,Central
30100,,"Lebanon, NH-VT",,Sullivan County,New Hampshire,33,19,Outlying
30100,,"Lebanon, NH-VT",,Orange County,Vermont,50,17,Outlying
30100,,"Lebanon, NH-VT",,Windsor County,Vermont,50,27,Central
30140,276,"Lebanon, PA","Harrisburg-York-Lebanon, PA",Lebanon County,Pennsylvania,42,75,Central
30220,352,"Levelland, TX","Lubbock-Plainview-Levelland, TX",Hockley County,Texas,48,219,Central
30260,146,"Lewisburg, PA","Bloomsburg-Berwick-Sunbury, PA",Union County,Pennsylvania,42,119,Central
30280,400,"Lewisburg, TN","Nashville-Davidson--Murfreesboro, TN",Marshall County,Tennessee,47,117,Central
30300,,"Lewiston, ID-WA",,Nez Perce County,Idaho,16,69,Central
30300,,"Lewiston, ID-WA",,Asotin County,Washington,53,3,Central
30340,438,"Lewiston-Auburn, ME","Portland-Lewiston-South Portland, ME",Androscoggin County,Maine,23,1,Central
30380,,"Lewistown, PA",,Mifflin County,Pennsylvania,42,87,Central
30420,,"Lexington, NE",,Dawson County,Nebraska,31,47,Central
30420,,"Lexington, NE",,Gosper County,Nebraska,31,73,Outlying
30460,336,"Lexington-Fayette, KY","Lexington-Fayette--Richmond--Frankfort, KY",Bourbon County,Kentucky,21,17,Outlying
30460,336,"Lexington-Fayette, KY","Lexington-Fayette--Richmond--Frankfort, KY",Clark County,Kentucky,21,49,Outlying
30460,336,"Lexington-Fayette, KY","Lexington-Fayette--Richmond--Frankfort, KY",Fayette County,Kentucky,21,67,Central
30460,336,"Lexington-Fayette, KY","Lexington-Fayette--Richmond--Frankfort, KY",Jessamine County,Kentucky,21,113,Outlying
30460,336,"Lexington-Fayette, KY","Lexington-Fayette--Richmond--Frankfort, KY",Scott County,Kentucky,21,209,Outlying
30460,336,"Lexington-Fayette, KY","Lexington-Fayette--Richmond--Frankfort, KY",Woodford County,Kentucky,21,239,Outlying
30580,,"Liberal, KS",,Seward County,Kansas,20,175,Central
30620,338,"Lima, OH","Lima-Van Wert-Celina, OH",Allen County,Ohio,39,3,Central
30660,522,"Lincoln, IL","Springfield-Jacksonville-Lincoln, IL",Logan County,Illinois,17,107,Central
30700,339,"Lincoln, NE","Lincoln-Beatrice, NE",Lancaster County,Nebraska,31,109,Central
30700,339,"Lincoln, NE","Lincoln-Beatrice, NE",Seward County,Nebraska,31,159,Outlying
30780,340,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock, AR",Faulkner County,Arkansas,5,45,Outlying
30780,340,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock, AR",Grant County,Arkansas,5,53,Outlying
30780,340,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock, AR",Lonoke County,Arkansas,5,85,Central
30780,340,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock, AR",Perry County,Arkansas,5,105,Outlying
30780,340,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock, AR",Pulaski County,Arkansas,5,119,Central
30780,340,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock, AR",Saline County,Arkansas,5,125,Central
30820,558,"Lock Haven, PA","Williamsport-Lock Haven, PA",Clinton County,Pennsylvania,42,35,Central
30860,,"Logan, UT-ID",,Franklin County,Idaho,16,41,Outlying
30860,,"Logan, UT-ID",,Cache County,Utah,49,5,Central
30900,,"Logansport, IN",,Cass County,Indiana,18,17,Central
30940,,"London, KY",,Clay County,Kentucky,21,51,Outlying
30940,,"London, KY",,Knox County,Kentucky,21,121,Central
30940,,"London, KY",,Laurel County,Kentucky,21,125,Central
30940,,"London, KY",,Whitley County,Kentucky,21,235,Central
30980,,"Longview, TX",,Gregg County,Texas,48,183,Central
30980,,"Longview, TX",,Harrison County,Texas,48,203,Outlying
30980,,"Longview, TX",,Rusk County,Texas,48,401,Outlying
30980,,"Longview, TX",,Upshur County,Texas,48,459,Outlying
31020,440,"Longview, WA","Portland-Vancouver-Salem, OR-WA",Cowlitz County,Washington,53,15,Central
31060,106,"Los Alamos, NM","Albuquerque-Santa Fe-Las Vegas, NM",Los Alamos County,New Mexico,35,28,Central
31080,348,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach, CA",Orange County,California,6,59,Central
31080,348,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach, CA",Los Angeles County,California,6,37,Central
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Clark County,Indiana,18,19,Central
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Floyd County,Indiana,18,43,Central
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Harrison County,Indiana,18,61,Outlying
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Washington County,Indiana,18,175,Outlying
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Bullitt County,Kentucky,21,29,Central
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Henry County,Kentucky,21,103,Outlying
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Jefferson County,Kentucky,21,111,Central
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Oldham County,Kentucky,21,185,Central
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Shelby County,Kentucky,21,211,Outlying
31140,350,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Spencer County,Kentucky,21,215,Outlying
31180,352,"Lubbock, TX","Lubbock-Plainview-Levelland, TX",Crosby County,Texas,48,107,Outlying
31180,352,"Lubbock, TX","Lubbock-Plainview-Levelland, TX",Lubbock County,Texas,48,303,Central
31180,352,"Lubbock, TX","Lubbock-Plainview-Levelland, TX",Lynn County,Texas,48,305,Outlying
31220,,"Ludington, MI",,Mason County,Michigan,26,105,Central
31260,,"Lufkin, TX",,Angelina County,Texas,48,5,Central
31300,246,"Lumberton, NC","Fayetteville-Sanford-Lumberton, NC",Robeson County,North Carolina,37,155,Central
31340,,"Lynchburg, VA",,Amherst County,Virginia,51,9,Central
31340,,"Lynchburg, VA",,Appomattox County,Virginia,51,11,Outlying
31340,,"Lynchburg, VA",,Bedford County,Virginia,51,19,Central
31340,,"Lynchburg, VA",,Campbell County,Virginia,51,31,Central
31340,,"Lynchburg, VA",,Lynchburg City,Virginia,51,680,Central
31380,,"Macomb, IL",,McDonough County,Illinois,17,109,Central
31420,356,"Macon-Bibb County, GA","Macon-Bibb County--Warner Robins, GA",Bibb County,Georgia,13,21,Central
31420,356,"Macon-Bibb County, GA","Macon-Bibb County--Warner Robins, GA",Crawford County,Georgia,13,79,Outlying
31420,356,"Macon-Bibb County, GA","Macon-Bibb County--Warner Robins, GA",Jones County,Georgia,13,169,Outlying
31420,356,"Macon-Bibb County, GA","Macon-Bibb County--Warner Robins, GA",Monroe County,Georgia,13,207,Outlying
31420,356,"Macon-Bibb County, GA","Macon-Bibb County--Warner Robins, GA",Twiggs County,Georgia,13,289,Outlying
31460,260,"Madera, CA","Fresno-Madera-Hanford, CA",Madera County,California,6,39,Central
31500,,"Madison, IN",,Jefferson County,Indiana,18,77,Central
31540,357,"Madison, WI","Madison-Janesville-Beloit, WI",Columbia County,Wisconsin,55,21,Outlying
31540,357,"Madison, WI","Madison-Janesville-Beloit, WI",Dane County,Wisconsin,55,25,Central
31540,357,"Madison, WI","Madison-Janesville-Beloit, WI",Green County,Wisconsin,55,45,Outlying
31540,357,"Madison, WI","Madison-Janesville-Beloit, WI",Iowa County,Wisconsin,55,49,Outlying
31580,,"Madisonville, KY",,Hopkins County,Kentucky,21,107,Central
31620,,"Magnolia, AR",,Columbia County,Arkansas,5,27,Central
31660,,"Malone, NY",,Franklin County,New York,36,33,Central
31680,284,"Malvern, AR","Hot Springs-Malvern, AR",Hot Spring County,Arkansas,5,59,Central
31700,148,"Manchester-Nashua, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Hillsborough County,New Hampshire,33,11,Central
31740,,"Manhattan, KS",,Geary County,Kansas,20,61,Outlying
31740,,"Manhattan, KS",,Pottawatomie County,Kansas,20,149,Outlying
31740,,"Manhattan, KS",,Riley County,Kansas,20,161,Central
31820,,"Manitowoc, WI",,Manitowoc County,Wisconsin,55,71,Central
31860,359,"Mankato, MN","Mankato-New Ulm, MN",Blue Earth County,Minnesota,27,13,Central
31860,359,"Mankato, MN","Mankato-New Ulm, MN",Nicollet County,Minnesota,27,103,Central
31900,360,"Mansfield, OH","Mansfield-Ashland-Bucyrus, OH",Richland County,Ohio,39,139,Central
31930,425,"Marietta, OH","Parkersburg-Marietta-Vienna, WV-OH",Washington County,Ohio,39,167,Central
31940,361,"Marinette, WI-MI","Marinette-Iron Mountain, WI-MI",Menominee County,Michigan,26,109,Central
31940,361,"Marinette, WI-MI","Marinette-Iron Mountain, WI-MI",Marinette County,Wisconsin,55,75,Central
31980,,"Marion, IN",,Grant County,Indiana,18,53,Central
32000,120,"Marion, NC","Asheville-Marion-Brevard, NC",McDowell County,North Carolina,37,111,Central
32020,198,"Marion, OH","Columbus-Marion-Zanesville, OH",Marion County,Ohio,39,101,Central
32100,,"Marquette, MI",,Marquette County,Michigan,26,103,Central
32140,,"Marshall, MN",,Lyon County,Minnesota,27,83,Central
32180,,"Marshall, MO",,Saline County,Missouri,29,195,Central
32260,,"Marshalltown, IA",,Marshall County,Iowa,19,127,Central
32280,362,"Martin, TN","Martin-Union City, TN",Weakley County,Tennessee,47,183,Central
32300,,"Martinsville, VA",,Henry County,Virginia,51,89,Central
32300,,"Martinsville, VA",,Martinsville City,Virginia,51,690,Central
32340,,"Maryville, MO",,Nodaway County,Missouri,29,147,Central
32380,,"Mason City, IA",,Cerro Gordo County,Iowa,19,33,Central
32380,,"Mason City, IA",,Worth County,Iowa,19,195,Outlying
32420,364,"Mayagüez, PR","Mayagüez-San Germán, PR",Hormigueros Municipio,Puerto Rico,72,67,Central
32420,364,"Mayagüez, PR","Mayagüez-San Germán, PR",Las Marías Municipio,Puerto Rico,72,83,Outlying
32420,364,"Mayagüez, PR","Mayagüez-San Germán, PR",Mayagüez Municipio,Puerto Rico,72,97,Central
32460,424,"Mayfield, KY","Paducah-Mayfield, KY-IL",Graves County,Kentucky,21,83,Central
32500,178,"Maysville, KY","Cincinnati-Wilmington-Maysville, OH-KY-IN",Mason County,Kentucky,21,161,Central
32540,,"McAlester, OK",,Pittsburg County,Oklahoma,40,121,Central
32580,365,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg, TX",Hidalgo County,Texas,48,215,Central
32620,,"McComb, MS",,Pike County,Mississippi,28,113,Central
32660,,"McMinnville, TN",,Warren County,Tennessee,47,177,Central
32700,,"McPherson, KS",,McPherson County,Kansas,20,113,Central
32740,240,"Meadville, PA","Erie-Meadville, PA",Crawford County,Pennsylvania,42,39,Central
32780,366,"Medford, OR","Medford-Grants Pass, OR",Jackson County,Oregon,41,29,Central
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Crittenden County,Arkansas,5,35,Central
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",DeSoto County,Mississippi,28,33,Central
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Marshall County,Mississippi,28,93,Outlying
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Tate County,Mississippi,28,137,Outlying
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Tunica County,Mississippi,28,143,Outlying
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Fayette County,Tennessee,47,47,Outlying
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Shelby County,Tennessee,47,157,Central
32820,368,"Memphis, TN-MS-AR","Memphis-Forrest City, TN-MS-AR",Tipton County,Tennessee,47,167,Outlying
32860,232,"Menomonie, WI","Eau Claire-Menomonie, WI",Dunn County,Wisconsin,55,33,Central
32900,488,"Merced, CA","San Jose-San Francisco-Oakland, CA",Merced County,California,6,47,Central
32940,,"Meridian, MS",,Clarke County,Mississippi,28,23,Outlying
32940,,"Meridian, MS",,Kemper County,Mississippi,28,69,Outlying
32940,,"Meridian, MS",,Lauderdale County,Mississippi,28,75,Central
33020,190,"Mexico, MO","Columbia-Moberly-Mexico, MO",Audrain County,Missouri,29,7,Central
33060,309,"Miami, OK","Joplin-Miami, MO-OK",Ottawa County,Oklahoma,40,115,Central
33100,370,"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Broward County,Florida,12,11,Central
33100,370,"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Miami-Dade County,Florida,12,86,Central
33100,370,"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Palm Beach County,Florida,12,99,Central
33140,176,"Michigan City-La Porte, IN","Chicago-Naperville, IL-IN-WI",LaPorte County,Indiana,18,91,Central
33180,,"Middlesborough, KY",,Bell County,Kentucky,21,13,Central
33220,474,"Midland, MI","Saginaw-Midland-Bay City, MI",Midland County,Michigan,26,111,Central
33260,372,"Midland, TX","Midland-Odessa, TX",Martin County,Texas,48,317,Outlying
33260,372,"Midland, TX","Midland-Odessa, TX",Midland County,Texas,48,329,Central
33300,,"Milledgeville, GA",,Baldwin County,Georgia,13,9,Central
33300,,"Milledgeville, GA",,Hancock County,Georgia,13,141,Outlying
33340,376,"Milwaukee-Waukesha, WI","Milwaukee-Racine-Waukesha, WI",Milwaukee County,Wisconsin,55,79,Central
33340,376,"Milwaukee-Waukesha, WI","Milwaukee-Racine-Waukesha, WI",Ozaukee County,Wisconsin,55,89,Central
33340,376,"Milwaukee-Waukesha, WI","Milwaukee-Racine-Waukesha, WI",Washington County,Wisconsin,55,131,Outlying
33340,376,"Milwaukee-Waukesha, WI","Milwaukee-Racine-Waukesha, WI",Waukesha County,Wisconsin,55,133,Central
33380,508,"Minden, LA","Shreveport-Bossier City-Minden, LA",Webster Parish,Louisiana,22,119,Central
33420,206,"Mineral Wells, TX","Dallas-Fort Worth, TX-OK",Palo Pinto County,Texas,48,363,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Anoka County,Minnesota,27,3,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Carver County,Minnesota,27,19,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Chisago County,Minnesota,27,25,Outlying
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Dakota County,Minnesota,27,37,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Hennepin County,Minnesota,27,53,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Isanti County,Minnesota,27,59,Outlying
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Le Sueur County,Minnesota,27,79,Outlying
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Mille Lacs County,Minnesota,27,95,Outlying
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Ramsey County,Minnesota,27,123,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Scott County,Minnesota,27,139,Central
